section,first volume,first image,last image,last volume,Qianlong ID,Title (Chinese),start page,Taisho number,Note
類別,冊數,,,冊尾,編號,經名,頁數,大正編號,
此土著述,150,6,97,150,1615,辯偽錄,349,2116,
此土著述,150,7,10,150,1615-h1,序,351,,此版显示：辯偽錄序
此土著述,150,98,297,150,1616,至元法寶勘同總錄,427,,大元至元法寶勘同總錄
此土著述,150,298,467,150,1617,楞伽阿跋多羅寶經註解,625,1789,
此土著述,150,468,473,150,1618,般若波羅密多心經註解,1,1714,
此土著述,150,474,497,150,1619,金剛般若波羅蜜經註解,7,1703,
此土著述,150,498,523,150,1620,大明仁孝皇后夢感佛說第一希有大功德經,31,,
此土著述,150,524,708,151,1621,大明三藏法數,55,,此著述跨占2册（150&151）
此土著述,151,709,159,152,1622,諸佛世尊如來菩薩尊者神僧名經,263,,此著述跨占2册（151&152）
此土著述,152,160,171,152,1623,大明太宗文皇帝御製序讚文,551,,
此土著述,152,172,373,152,1624,神僧傳,563,2064,
此土著述,152,374,547,152,1625,緇門警訓,1,2023,
此土著述,152,548,561,152,1626,修心訣,173,2020,此版显示：高麗國普照禪師修心訣
此土著述,152,562,585,152,1627,真心直說,187,2019A,
此土著述,152,586,617,152,1628,八識規矩補註,211,1865,
此土著述,152,618,639,152,1629,大乘百法明門論註,243,,
此土著述,152,640,643,152,1629-t1,唯識三十論,265,,附录
此土著述,152,644,753,152,1630,八十八祖傳贊,269,,
此土著述,152,754,854,153,1631,大佛頂首楞嚴經正脈疏,377,,此著述跨占2册（152&153）
此土著述,154,5,,154,1632,佛說阿彌陀經疏鈔,547,,
此土著述,154,245,200,155,1633,紫柏尊者全集,1,,此著述跨占2册（154&155）
此土著述,155,201,568,156,1634,憨山大師夢遊全集,741,,此著述跨占2册（155&156）
此土著述,156,569,598,156,1635,性相通說,327,,
此土著述,156,599,696,156,1636,莊子內篇註,357,,
此土著述,156,697,166,156,1637,幻有傳禪師語錄,455,,此版显示题名：龍池幻有傳禪師語錄。此著述跨占2册（156&157）
此土著述,157,167,368,157,1638,雪嶠信禪師語錄,681,,
此土著述,157,369,694,157,1639,天隱修禪師語錄,83,,
此土著述,157,695,138,158,1640,密雲悟禪師語錄,407,,此著述跨占2册（157&158）
此土著述,158,139,316,158,1641,大覺普濟能仁琇國師語錄,619,,
此土著述,158,317,388,158,1642,明道正覺森禪師語錄,1,,
此土著述,158,389,697,158,1643,弘覺忞禪師語錄,71,,
此土著述,158,390,399,158,1643-h1,序,73,,此版显示：弘覺禪師語錄序
此土著述,158,698,698,158,1643-t1,御札,376,,
此土著述,158,699,218,159,1644,梵網經直解,377,,此著述跨占2册（158&159）
此土著述,159,219,670,159,1645,毘尼止持會集,689,,
此土著述,159,671,384,160,,昙无德部四分律删补随机羯磨,,,missing this texts in this outline / 此著述跨占2册（159&160）
此土著述,159,674,684,159,1646,毘尼作持續釋,349,,
此土著述,160,385,83,161,1647,毘尼關要,1,,此著述跨占2册（160&161）
此土著述,161,84,84,161,1647-j20,毘尼關要事義,436,,此著述跨占2册（160&161）
此土著述,161,85,220,161,1648,大乘止觀法門釋要,471,,
此土著述,161,86,87,161,1648-h1,南嶽禪師大乘止觀原序,473,,
此土著述,161,221,308,161,1649,山茨際禪師語錄,607,,此版显示：南嶽山茨際禪師語錄
此土著述,161,222,223,161,1649-h1,序,609,,此版显示：南嶽山茨際禪師語錄序
此土著述,161,309,428,161,1650,相宗八要直解,695,,
此土著述,161,429,450,161,1651,五百羅漢尊號,813,,
此土著述,161,430,431,161,1651-h1,題羅漢尊號碑,815,,
此土著述,161,451,780,161,1652,明覺聰禪師語錄,1,,
此土著述,162,5,671,162,1653,大佛頂首楞嚴經疏解蒙鈔,325,,
此土著述,163,6,119,163,1654,宗寶獨禪師語錄,227,,
此土著述,163,120,177,163,1655,楞嚴經勢至念佛圓通章疏鈔,339,,
此土著述,163,178,213,163,1656,觀自在菩薩如意心阿羅尼咒經略疏,397,,
此土著述,163,214,263,163,1657,藥師瑠璃光如來本願功德經直解,435,,
此土著述,163,264,333,163,1658,兜率龜鏡集,485,,
此土著述,163,334,403,163,1659,七俱胝佛母所說準提陀羅尼經會釋,555,,
此土著述,163,404,467,163,1660,溈山警策句釋記,625,,
此土著述,163,468,649,163,1661,四十二章經疏鈔,689,,
此土著述,163,650,671,163,1662,八大人覺經疏,73,,
此土著述,164,5,872,164,1663,成唯識論音響補遺,95,,
此土著述,165,5,796,165,1664,妙法蓮華經授手,147,,
此土著述,166,6,179,166,1665,賢首五教儀,147,,
此土著述,166,180,650,166,1666,重訂教乘法數,319,,
此土著述,167,5,882,167,1667,御選語錄,1,,
此土著述,168,5,332,168,1668,御錄宗鏡大綱,1,,
此土著述,168,333,750,168,1669,御錄經海一滴,325,,
,169,3,64,169,1670,勘误表,,,missing this Errata in this outline 
